"const","sin1","cos1","sin2","cos2","sin3","cos3","sin4","cos4","sin5","cos5","sin6","cos6","sin7","cos7","sin8","cos8","sin9","cos9","sin10","cos10","sin11","cos11","sin12","cos12","sin13","cos13","sin14","cos14","sin15","cos15"
29.9946984601437,4.69996466770193,-1.60904708397039,-2.51247699904394,-0.0142598456222238,-1.51301916146577,0.835000781513587,-0.368190583240082,1.30968026119871,-0.264167317758458,0.746171673076345,0.314249410757759,0.26013852599111,-0.823502845944062,0.928310623415394,1.20839698244892,-1.41439770163958,0.44040794034441,3.64950225668708,-0.596129685135266,-3.05821610633979,-2.60498237608285,1.24212875528991,3.39507328021926,0.0316824340319512,0.156229058417466,-1.44303681176339,-0.932706202208918,-0.141657995438503,0.14183490645917,1.3400608304967
20.4483138556249,1.42113593326524,0.53524143869918,-1.03943978422084,0.413620685124596,-0.274539760972819,0.39770333306713,0.333883817715418,0.431481356395689,0.173595356706003,-0.247485529533574,0.107867875142678,-0.20186798547956,-1.29656702159297,-0.321479849187694,0.981441926547417,-0.484684065039425,-0.954631942461702,2.87342341183705,0.949954024593731,-2.46787456286999,-3.07505778559978,-1.14525264278701,1.70098942425145,1.97690571105485,1.42398896982953,-1.2694673973145,-0.465267322740536,-0.34682523789451,-0.311672222716762,1.20507392576864
25.9266131016509,0.758786518270656,-0.75904557958688,-1.03840002047802,0.541694848897975,-0.637082512939551,-0.240528841500269,0.195238362375902,0.220584275432824,-0.670106206393068,-0.425790967495822,0.539413043200624,-0.637994488012841,-2.03137412576473,0.941957313093644,0.642086905549888,-2.37149977045024,1.00905899666657,4.29565053697306,-0.0674672176864351,-3.35983447269353,-3.97879382831326,0.639198542096138,2.69134304663276,0.930617839628265,0.396655167702306,-2.39828959602979,-0.694903223117141,-0.339825153505322,-0.00613899545378526,0.921151796742912
24.926307073284,3.75335501500113,-3.20995585072618,0.0139232013866591,-1.19792189163467,-0.588949559521468,-0.752370404569512,0.491432328892867,0.098619656690192,-0.199114514518067,-0.0611125018760469,0.782761412095547,-0.738398480321127,-1.26997438243978,1.3677824642893,0.332026970295693,-3.14221285168568,3.0146755830857,3.68161860048149,-0.758990780225466,-2.93961576046208,-3.8500987303258,2.37700049061899,2.8899777872205,-0.516658584602487,-0.945536954499434,-2.47512484111917,-0.98024586147553,-0.831471225906779,0.343044308358859,0.645173913732366
23.0921997749144,1.62629463532512,0.161596530251533,-2.38278534271371,-0.841509688307324,-1.76260856338366,0.420832108319818,-0.589669600542897,0.496153567984312,-0.641338421732448,-0.152626219857542,-0.357712249749149,-0.219877331091634,-1.37756612261719,-0.0650735797466085,0.0705253443374938,-0.501110978223575,-0.372723156776886,2.156075088707,0.0747807488230275,-2.56892562002162,-3.13794904994413,-0.233506527328228,1.48860969756358,1.60271106532916,0.787168113598409,-1.5712206427424,-1.10722651607247,-0.362328085443441,-0.911016888569487,0.967258494050344
25.8123126305964,1.34561655686001,-2.13418037930893,-0.868692997542336,-0.455874381803098,-0.526315308993805,-0.605477983580004,0.0375587451036628,-0.166180552172154,-0.662233717600072,-0.471688796018383,0.0723679054724976,-0.905062429837286,-1.83515552173581,1.30647705325614,-0.290381214659726,-2.10355140570654,1.07830964266238,3.53429354965463,0.0940325368595386,-3.53535559486617,-3.85074718954759,1.63273898766967,3.00660664519666,1.22944078142347,-0.221501860046476,-2.25235048410511,-1.1639801932071,-0.240692890816977,-0.451611320024326,1.43096137161649
19.6565499939735,1.95098976380263,1.42301552012078,-0.845508191341746,0.544044571122279,0.0233976816842317,0.719423419809533,0.369251839420391,0.305764602052313,-0.0878699975751292,-0.576034012689566,0.0677045123552021,-0.089845943849579,-1.28894099019024,-0.882305346976304,1.56749649710943,0.151316439691365,-1.89929705473735,2.57358064795939,0.879700343869502,-1.66537943658324,-2.65401361606912,-2.32772082132716,0.596245571420921,1.78057431629025,1.69908889545514,-1.25466141018514,-0.348176072578998,-0.417327606147276,-0.416576152844053,0.561007827514536
28.0383013692581,0.479569371205481,2.4008853618952,0.156495409013558,-0.245678191935357,0.518234080147746,-0.831076720865256,-0.00769729457592782,-0.557032943828994,-0.0482716866217539,-0.868322572521439,-0.0372303940844004,-0.292206653062824,-1.26142351478632,-0.671114573149923,0.925343862982963,-0.697062688660073,-1.57181986059313,1.93924787210904,1.50676698025069,-2.05631576706979,-2.20250182850766,-2.01633447589923,0.547608833793707,2.01087875037068,1.36863923008649,-1.10316522901383,-0.270682047205626,-0.593321227275052,-1.08262206101581,0.0361922058410449
25.7944846716172,-0.259772062746467,0.0722464836759121,-1.71988171357326,0.119855766012318,-1.05250579091177,0.385009763648193,-0.334137861107925,0.537358495291045,-0.294966182438069,-0.378350393948374,0.0162846214497664,0.0886650383984882,-1.79758964759503,-0.237032655111224,0.829364267131731,-0.52983526669164,-0.969524140871673,2.63534714046261,1.02393652044685,-1.71298406266852,-3.04704817166653,-1.51622798554254,0.496150885835718,2.27882295193602,1.34322081015036,-0.878969414857596,0.0206136707502994,-0.555476592272244,-1.13725409851539,0.58144551160152
28.9451980177773,6.20345909606379,-1.52697431557096,-0.349118173517029,-0.153078222669283,-0.358505517985968,-0.224998905591399,0.039402414203027,0.328821451240281,-0.401829794223091,0.10726116801783,0.200320154579131,-0.0212602019358335,-1.09823760023846,1.27507133145403,0.50471417090229,-1.69969152400926,1.3587537406935,4.53379718735497,-0.175192479841384,-4.12171603852006,-3.3953877676383,1.94219079170268,4.10964401196797,0.323805157812172,-0.189991919775935,-1.69535657226357,-0.963239449897193,0.077059044916806,0.655444351884288,1.61655959464701
25.5579611838514,2.63404491361844,-0.312494348033556,-0.364738316782739,-0.799035640246975,0.160153057171689,-0.831186010164643,-0.203520147588788,-0.682764995890084,-0.389719514282121,-0.93297228674305,-0.506261832472622,-0.0730903794632587,-1.37442247845729,-0.914518296092723,0.919730915313884,-0.289695490598229,-2.0035742986534,2.19865132357418,1.4923524667131,-1.35422993706884,-2.27637447248859,-1.12280895487082,-0.100605610203435,2.10237580384478,0.719909272435834,-0.49676184003956,-0.135378514875063,-0.0523400752746749,-0.649993889585862,0.0180209282049643
26.4318505743264,0.0229937254033165,-0.867639719231456,-1.89771371535514,-0.38742717500236,-0.79177406254699,-0.297788282060632,-0.419888360509682,-0.154371763346498,-0.482691856446462,-0.857862642382972,-0.129312741321649,-0.155911521592805,-2.02090211201882,-0.813279876439899,1.20727485659393,-0.666644959868209,-1.71098644999785,2.90577862740039,0.622827503216022,-1.93907427133083,-3.39289596650438,-1.85053331379974,0.506608510853765,2.04437007338998,1.29111834668303,-1.06581917742439,-0.0228892768100464,-0.843101058461826,-1.1289704978444,0.281703386541697
27.4147009157047,1.16819635621041,-0.335019282407937,-0.693182510637456,0.439795596873862,0.0502619961108026,-0.00507548116123298,0.470185561431343,0.251568664431057,-0.00962987167557998,-0.455662691286815,0.433898746143444,-0.26505170705883,-1.43161789202294,0.00616809990047011,1.23006146461998,-1.22803115800268,-0.309906228738133,3.62413388230207,1.04008156757799,-2.98870919595069,-3.22322519984348,-0.558924454246035,1.86190224667801,1.7980967587096,0.990847248718536,-1.88208363621779,-0.56322489159073,-0.357577552918144,-0.70267667978938,0.491099159753742
22.1353479207998,-1.34800484863089,-0.41651159425943,-1.57604002461361,0.149995342402739,-1.01593560846469,0.156025909837075,-0.0256743611027228,0.21741365611143,-0.409717876378415,-0.294696632288899,-0.0347385289062272,-0.658814383073997,-1.50650250816857,0.35587564720421,-0.198212351709887,-1.60864764406483,0.933375293846029,2.75486169568316,0.189248376382433,-2.15908457587821,-4.08279284449881,0.149834441501879,1.03200783704267,1.326782038912,0.338211128187827,-1.82991595347096,-0.64571519128305,-1.48483708885298,-1.01791243032865,0.517219824358915
27.7687279154305,1.01229439490165,0.583728444658176,-2.59009157234434,0.633235607053336,-1.01434716830324,0.548309542842516,-0.240437016515864,0.361931420476257,-0.371378055480782,-0.387479509927924,-0.128520993270332,-0.461347473911398,-1.78737439676445,-0.188648640289255,0.769052820567876,-0.810847805182244,-1.08114170238912,3.26520331553749,0.758621157691471,-3.28857468859543,-4.14072971858547,-0.996874233712471,1.80523476638464,2.30215264488557,1.15910407609464,-2.61202357111986,-0.712248836267968,-0.324962232229996,-1.11918793178159,0.488059569437955
20.0340780743259,3.02115275919087,-2.74271715019945,0.152102647276539,-0.325628389795689,0.131438852156004,-0.623281091181871,0.447503942754917,-0.223256389314621,-0.244278712031214,-0.542618414695475,0.171037073689488,-1.04960442543577,-1.12278537480505,0.657226954375968,-0.0915297207968356,-2.17922869376506,1.23146242235554,3.33862320824752,-0.991719890029648,-3.3915839088904,-3.65810160850959,1.20966999805267,2.95916429300939,-0.00508378096174696,-0.354652019231371,-2.1351245947942,-0.811879315972513,-0.278694705924269,-0.161486536428249,1.56135138296227
27.1263258886527,2.95836780704797,-3.32745428928946,-0.207091448217233,-1.40042216158035,-0.730905006954815,-0.859335820642927,0.131424171621059,0.0111695123945259,-0.752818987127621,-0.133340137253254,0.405591569197325,-0.613487163300977,-1.48672067696681,1.64584480035805,-0.067388898051776,-2.89219906725637,2.53109520846727,4.21200576506628,-1.31763141242374,-2.38023889215887,-3.79090323471439,1.9635543701421,2.57056497608337,-0.731938651669468,-0.601594429895252,-2.2764778455806,-0.597844168762746,-0.415748250845412,0.654308916623859,1.02156341353146
23.8182315700711,0.0331624971050398,-1.50130097575817,-0.697811484047271,-0.328713246948672,-0.825376906941836,-0.228391545016827,0.118032613760705,0.18474583648536,-0.540123012918247,-0.449144495438091,0.381148194184037,-0.224494185055364,-1.60167330132996,0.0591167194952907,1.09033103649303,-0.967424624197317,-0.4714993270224,2.7279382552138,-0.333670838519524,-2.08630876367417,-2.71881945292047,-0.16014143829102,1.77970872056882,0.914177993749241,0.509099724915288,-1.42694215303408,-0.698875018522299,-0.639659214472253,-0.160400839908603,1.20227714731973
30.6464956276495,2.18257344208351,-2.62788614010789,-0.273438547034524,-1.24810171296429,-0.780907211639167,-0.746868616476514,0.102925009796757,-0.0603047682810526,-0.819963564458196,-0.208453690553452,0.36001698696006,-0.57489860276899,-1.58469211567325,1.52953019607675,-0.425799516811747,-2.76967059792269,1.57543775338805,3.48095680900926,-0.226434304145849,-3.27794386744476,-3.16083071942683,1.38099749177337,2.42671170935222,0.3593400409642,0.26300188108574,-1.67371616720619,-1.01380928560663,0.389491599792953,0.163798524947199,0.23286017052905
26.263498092659,0.448086328280544,-1.97989721928475,-1.68657613457065,-0.0802344459921612,-0.549746603700547,-0.197468671452674,0.142039838173996,-0.0298643325750732,0.0640228344739536,-0.509139707995309,-0.128591929550499,-0.851468789876796,-1.29625804887707,-0.226139821627024,0.597011306526495,-1.25086402197528,0.529829915402307,3.59280803979108,-0.713541008800391,-3.38420560611248,-3.98579622155153,-0.222485975303305,2.01953123174726,0.64068012507397,1.14603140266156,-2.2725261510541,-0.583684995143363,-0.963232652382025,-0.157225015146598,0.485935692386294
22.8562493695193,2.40096350160947,-0.380701635295746,-1.32484419369464,-0.479662780468742,-0.798098777315936,-0.361060982671716,-0.222275087889255,-0.210718610468195,-0.755470623502131,-0.450391773771627,-0.247036014769541,-0.689096012212025,-1.42706831957847,0.431483979005195,-0.323161238450319,-1.04149038848735,-0.439744753640582,2.55777851250369,0.737200360194091,-3.65105717428183,-3.08659711572577,0.614047275375287,2.47067438105769,1.86705933562428,0.133266736715484,-1.49276276871494,-1.45596915761472,0.141964656569622,-0.325806942920919,1.3522817592289
29.5458892023274,2.55776532851268,-0.825019345864093,-0.628091966985581,-1.53088247748699,-0.620711011365335,-0.843321932960622,-0.221689772490309,-0.261736092769434,-0.27708668925967,-0.38999069644172,-0.0816795888391416,-0.357887796645936,-0.813136051674399,0.175075516922415,0.464802813974357,-0.504168373835151,0.331522741710684,2.77454449730514,-0.11976860325661,-3.18814909625125,-2.43733279618176,0.207994312629921,2.59259218900757,1.05371987260872,0.566816691830156,-1.94911095436937,-0.455230024621815,0.22012798835007,-0.516391370613202,0.643342633508952
26.2058226866474,5.1061291035331,-0.510964205409346,0.139016548881295,-0.106022385798806,-0.146679106378245,-0.43126625869121,0.135144482163749,0.055864269052129,-0.485919255775859,-0.163740066427455,0.205302417816462,-0.395831836897712,-1.35694632285479,0.832797891237928,0.63436890150257,-1.78945129634651,0.599436453585997,3.94320455880281,0.0984763430503815,-3.40761326053982,-3.78253207343319,0.609835331183739,2.89900807549647,0.718436935347518,0.183514478835865,-2.25924377606967,-0.660118428590408,-0.342624305925587,-0.105586714817255,0.921737709558201
24.3272034006681,0.956024126146846,1.07038377264781,-0.766199697155955,-0.0456498617658171,-0.960276584295126,-0.413986877599658,-0.292165292862124,0.0739963362557188,-0.959080052311136,-0.182140053854797,-0.00742293054943467,-0.291437091279812,-1.85065473179604,0.899230603459717,0.245299427915983,-1.70359343205686,1.01441806239368,3.77323463835167,-0.303079777462364,-2.27401176010529,-3.83557472474916,1.12748425026049,2.2342178990098,0.598563285040383,-0.052364675820635,-1.93915722296838,-0.842087911756232,-0.623405564366224,0.441025871131247,1.06669561584606
27.1953230964787,-0.319732291312952,-1.42590487103097,-0.629645677877369,0.0783376899310452,-0.0902562159513288,-0.235714899917146,0.207673375438601,0.116023305583215,-0.221850064811199,-0.452510447693754,0.304876596708829,-0.384735025243501,-1.70233910356027,0.582739476819542,0.498808737128589,-1.71151407997434,0.37981122139559,3.91832089231123,0.569775836819726,-2.93092819532932,-3.79666118395641,0.517203234875809,2.37870641696154,1.7181501722239,0.547465299837046,-1.58291576709102,-0.46314264958275,-0.50434943671065,-0.489531935542683,1.06633584312286
22.3157369504194,1.66726759979581,-0.512188003953118,-1.11218867119164,0.383725350036121,-0.284272155113993,-0.00357251317073974,0.170271927244553,-0.0347420588357815,-0.228061658414915,-0.620298864579229,0.168163775673306,-0.470034856232221,-1.71476498734147,-0.337444567880716,1.16412932017082,-1.5041979391993,-0.688490913438364,3.70760149460782,0.704613392161337,-3.05127399847079,-4.29384111435208,-0.52332585334489,1.73185561925199,1.76795898119866,0.660765721798014,-2.16323098972195,-0.759510978006289,-0.819169877184916,-0.561035374340367,0.623356210535425
19.9572053892164,2.78356580190409,0.51822872663439,-0.531926664519429,-0.091897584299028,-0.766884792758689,-0.0861317917019931,-0.106642844152057,0.0197447874431953,-0.530741883592049,-0.172389824113032,-0.194166254409537,-0.44031570792977,-0.822046422465533,0.274096532857007,0.248169186826508,-0.298353274244357,-0.123930671825294,2.30383413681411,-0.463752845581481,-2.59501058665708,-2.0837648770818,-0.15768593760138,2.16749307510351,0.780166937303289,0.437828058261791,-1.69220167463154,-0.390920060378386,0.312955315022408,-0.506459551478645,0.996184609255915
21.8406884546663,1.24885905887509,-0.472078781074372,-0.740306218456148,-0.186234142997655,-0.281448072825722,-0.256706559644613,0.16343309887131,-0.141523703371168,-0.274105033902789,-0.622512101632847,0.154632829088157,-0.643355420461922,-1.39949963908484,0.0211178381337796,0.370373145066258,-1.63320324531568,-0.309729245582774,2.97902408436585,0.988926764315845,-2.30262417697257,-3.66589550792318,-0.881723712735405,0.987177829563475,1.43670197773952,0.776935020861634,-1.63282111535682,-0.467566194003977,-0.86187630059318,-0.524147037491115,0.677562063201154
25.2417119134871,1.36840395551699,0.295654506417193,-0.840565362099632,0.128550914662768,-0.204795841609994,-0.115556127743244,0.133471874714593,0.12596628270762,-0.27907852380173,-0.396109726065023,0.21171602751879,-0.462832655097401,-1.38205506396348,0.720093553947074,0.216834533396487,-1.37812290122759,0.266588932475127,3.34684387313227,0.636928853749379,-3.0137285018728,-3.68049672925851,0.572153302827507,2.45148759689645,1.58200367423482,0.297048297405326,-2.06710371593266,-0.572636122278971,-0.270293603280767,-0.401715420007446,1.0346435739318
25.8349829237261,0.84024710831064,-1.39175735921826,-1.13721334065611,-1.03336795941728,-0.693605072756528,-0.529017607616921,-0.354452607071657,-0.354091339429039,-0.33115113469827,-0.551542763999587,-0.475874726004501,-0.843228661112176,-0.759114386469064,-0.17907560834627,-0.769312234518497,0.334156794654411,-0.98098276850385,1.35468580768437,0.814615552583086,-3.43919445313153,-2.30201374085124,-0.392254459188027,1.49864803728061,2.13518920933359,0.975493731986271,-1.0128347273568,-1.11832542276189,-0.334544575780847,-0.919595922694849,0.634803554401845
26.0496561450005,1.86035756571907,0.708991841396982,-0.428469255571892,-0.0960699008777622,-0.0942133575973128,-0.4820347903114,0.21816228122388,-0.324418658611445,-0.509075616142723,-0.584690228175228,0.061607631377915,-0.702435854334235,-1.47555003267733,0.4823269542332,0.39696951399575,-1.348685660197,-0.25679238130692,2.96265371280259,0.912610761494561,-2.91915831378139,-3.2275973414471,0.134049579594836,2.20666522272235,1.65125956403958,0.357194573331577,-1.76650340061833,-0.792121401320453,-0.216454892374032,-0.581835688877182,0.97038044197979
26.8480598949474,1.96968798174476,-0.888131427405532,-1.32660138603394,-0.766945011406446,-0.77695946691414,-0.507722683267165,-0.486334056446868,-0.0546824360336578,-0.487698512919523,-0.277406900303113,-0.296282662512196,-0.0844537530210004,-1.31494912740726,0.0661689822010842,0.736577243968968,-0.370688285190327,-0.976679108758966,3.0758499849347,0.736459269491165,-3.49842896404374,-3.16257888069074,-0.316402527238801,2.62551377825081,1.75923983677507,0.797312942299302,-1.78129258981585,-0.572891501038013,-0.103579500943952,-0.654340529504504,1.18463225783412
28.8447421302161,0.187292951351931,1.16754240766988,-1.86304554524433,0.137888235031821,-0.545821210079489,0.274462123065287,-0.219025377375884,0.0430504602480561,0.0027998038460883,-0.388765660948691,-0.257318270452099,-0.370811456885968,-0.727497308578019,-0.582508379122002,0.285795158769813,0.128060275289607,-0.60678200769027,1.80023258094222,1.21690786110274,-2.03271659796168,-2.46108772635303,-0.952036977046779,0.911806079965035,1.8521974599171,1.3351604168242,-1.2228364756195,-0.299489703882028,-0.816705289660403,-0.55181434982661,0.280465845496603
25.625089765022,2.83437882477321,-0.531209987737623,-0.788326527298875,-0.23410298040901,-0.103637777850407,-0.670668666737258,0.0538724181733419,-0.474709305479431,-0.50917290278152,-0.896968386295774,-0.108909502506024,-0.968588635852209,-2.01717651127176,-0.0466253112701688,0.566193249834206,-1.93001369974415,-0.338583498796283,3.74971132433891,0.0508600007725346,-3.38799564415761,-4.69585919760331,-0.119442295761576,2.22507344935542,1.39610088652413,0.377281332450815,-2.38355235510683,-0.820304770812363,-0.77728393394736,-0.627381884978066,1.19960914306517
29.7500679452319,2.24785642103486,-0.164223571473084,-0.532300113682177,-0.510502158824446,0.39717689011845,-0.408325038435806,0.273400709715168,-0.521127549571564,0.212222485571802,-0.78061283183154,-0.129481778914494,-0.480355309787527,-0.830680776353421,-0.985425723415886,0.697475213930108,-0.15504685529699,-1.69479988859665,1.41167352794433,1.77043635680933,-2.31214385350897,-2.28591470157098,-1.6494867696059,0.403568543029721,2.32216412877333,1.21979439546767,-1.08250010604229,-0.510093841596562,-0.461322390968353,-1.09251308778152,-0.00132647894309833
26.3916459651695,3.28301279077358,-1.33841423028385,0.0531453435790996,-0.873585798946085,0.638171570614107,-0.208936378221496,0.394682754755436,-0.430406791976162,0.397493432283073,-0.638466623924841,-0.0503279027424895,-0.804258102118319,-0.283296551105844,-0.495426345746434,-0.300085533256809,-0.223117614998645,-0.244606649143407,1.32669831190794,0.873302739503264,-1.98031896073447,-2.22306622078803,-0.394568138403186,0.432371929866543,1.33224884540955,0.740973251885714,-0.514156459248529,-0.631962173856844,-0.864972659601814,-0.209805801113823,-0.028014337744669
26.0070429282211,3.66999018318028,0.066710427186457,-0.787566587122894,-0.628368168444168,-0.942073554698988,-0.323169999296142,-0.42609178222702,0.280099476612021,-0.622319469084555,0.184470097425995,-0.0469331214530647,0.0597625809147938,-1.15953302197365,0.471676772089788,0.997470762932665,-1.16429306862415,-0.34310348127231,3.34751375737003,0.409767778173295,-2.41123796873811,-2.91551056366789,-0.241366595804472,2.10735772011285,0.871152239149978,0.484888462464631,-1.6258536191756,-0.502919213405427,0.072001905138954,-0.0085371814945819,1.01089268739871
24.7125492907033,1.85069481949151,1.44732863953112,-0.920144777350956,0.100877848161462,-0.812851174133458,0.1190434012231,-0.298392464106374,0.406909967538943,-0.676709913446003,-0.053260474671607,0.02966025148349,0.212249110003143,-1.4127911197993,0.374989249552427,0.911394354175268,-0.778835727259488,-0.447102160784535,3.09159188894379,1.24863611854599,-2.41817627882885,-3.11557096249544,-0.594587509862948,1.55485226274769,1.60957511612687,0.905504129490176,-1.74425477994664,-0.612596175257553,-0.316805000100851,-0.361905187808644,0.443993297660304
28.0890667675124,2.14869263349346,0.025873986156899,-1.27735575856403,-1.07396891539063,-0.62701623294376,-0.617401606913141,-0.387612005483949,-0.300300494669161,-0.589669743563457,-0.544318548309375,-0.414673181514678,-0.100936270188372,-1.28339739043901,-0.521371094837301,0.79195663638048,-0.559789443196195,-1.25002564019937,2.39129927004773,0.748783041064652,-2.50370126653062,-2.82578041142789,-0.507565285909333,1.57591031235444,1.56954741126084,0.608246086204613,-1.98843215999115,-1.0827385616215,-0.198094289522348,-0.41481948348681,0.565001094403893
21.7075464227657,0.0478302748105494,-0.78659526519051,-1.75231775654609,0.361412020987064,-0.803466239189085,0.559676848379551,0.263620220462222,0.654397041669612,-0.0975728226130128,-0.149587578249483,0.253232703070107,-0.504062751056651,-1.46787962294595,0.305953734952383,0.619063737218645,-1.59106694774995,0.333129531656869,3.70825057130583,0.453559270466307,-2.63633483293523,-4.24926180870042,-0.23706222975229,1.70223480772394,1.2807619791866,0.943883599072739,-1.95984273288207,-0.522514604868644,-1.04642393696764,-0.0443264944209931,0.838097140087965
24.9671246300807,-0.549831731517292,0.224427509817899,-1.46348039169304,0.60263290836779,-0.905009067788078,0.493691159185321,-0.0079086230579203,0.242534917441625,-0.726276105314237,-0.535258516632701,0.0223678122258542,-0.334128772324119,-2.03148112293996,0.213759359988049,0.204599886253584,-1.22507177601184,0.639206620029366,3.17544834822285,0.103799340180973,-2.13472768103745,-3.88668680682241,-0.150342611557019,1.17395677969258,1.09103302456758,0.709058272335648,-1.5315175116479,-0.672012661765127,-1.00977565503124,-0.215544237892629,0.648551710993991
25.7732561146023,0.477665368048358,-0.0981680882744013,-1.39672550281254,0.220585899412563,-0.575064811408165,0.0795620825344334,-0.234094022489734,0.015354454712174,-0.431689914502666,-0.421150441815519,-0.260601261993168,-0.535502197580699,-1.47859279026239,0.193088398635932,-0.0955757038079251,-0.8556290850362,-0.135107028073225,3.03626034269074,0.3950109795904,-2.64676512946557,-3.5778828992531,-0.140650964566842,1.63709570611351,1.37708305678954,0.539475762150134,-1.54811296159957,-0.478959327543849,-0.608127331541721,-0.414274618664984,0.985625706913151
27.6260134532696,1.48079560528633,-0.21665074953274,-1.5577552554218,-0.27380933972814,-0.772384963560887,-0.204440540964403,-0.529074977634816,-0.190847241386581,-0.554683452052742,-0.634306695403876,-0.581018377337354,-0.159333287927817,-1.4497457154773,-1.26265603908239,0.917403790289307,0.801522242968336,-3.16641004819893,2.14992617381781,1.33366726468076,-2.65145153880758,-2.73827805621218,-2.64040923185113,0.491555496601062,2.78116040909338,1.94996590490865,-0.732293819752364,0.0540533858967313,-0.14688527423045,-1.07203483980089,0.382506998179159
24.8571622510695,0.4638418623325,1.72939930333328,-1.139073900253,0.69115184548417,-0.262791029496299,0.763807682801505,0.112252328596501,0.362465078625477,0.0869325081262394,-0.0233751627057003,-0.181536173511483,-0.0482519625189962,-0.710952069099412,-0.58699814955936,0.486395181792715,0.0149327156625358,-1.10171700469681,2.19589277146461,1.13844728988564,-1.47185110958782,-2.43642886005282,-1.73015252612315,0.351887807983311,2.0995381695692,1.63175680974474,-1.1156123236746,0.083577275223995,-0.372146028645897,-0.941600710314416,0.342697374653602
